,Individual_ID,Site,Fem_ID,ID.treat,Species,sex,Treatment,Date_2,Mass_2,Notes_2,Date_3,Mass_3,Notes_3,Date_4,Mass_4,Notes_4,Date_5,Femur_5,Mass_5,Date_5.,Femur_5.,Mass_5.,Date_Adult,Mass_Adult,Femur_Adult,pre,Missing_legs,Date_Adult.,Mass_Adult.,Femur_Adult.,Date_dead,Pod_ID,Date_Hatch,HD_2,HD_3,HD_4,HD_5,HD_5.,HD_Adult,HD_Adult.,J1,J3,J4,J5,JA
462,C1F6.2,C1,F6,C1F6.2.28S,dodg,f,28S,NA,NA,NA,7/13/15,0.1326,NA,7/14/15,0.1708,NA,NA,NA,NA,NA,NA,NA,7/20/15,0.4143,11.4,NA,NA,NA,NA,NA,NA,NA,6.26.2015,NA,NA,NA,NA,NA,NA,NA,177,194,195,NA,201
463,B1F5.1,B1,F5,B1F5.1.31S,dodg,f,31S,NA,NA,NA,7/13/15,0.1466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/22/15,0.4821,13.61,NA,NA,NA,NA,NA,NA,NA,7.2.2015,NA,NA,NA,NA,NA,NA,NA,183,194,NA,NA,203
464,C2F14.1,C2,F14,C2F14.1.31S,dodg,m,31S,NA,NA,NA,7/13/15,0.0668,NA,7/16/15,0.0916,NA,NA,NA,NA,NA,NA,NA,7/21/15,0.1856,9.5,NA,NA,NA,NA,NA,NA,NA,7.2.2015,NA,NA,NA,NA,NA,NA,NA,183,194,197,NA,202
465,B1F11.1,B1,F11,B1F11.1.31S,dodg,NA,31S,NA,NA,NA,7/13/15,0.0599,NA,7/17/15,0.1773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/23/15,NA,7.3.2015,NA,NA,NA,NA,NA,NA,NA,184,194,198,NA,NA
466,B1F11.2,B1,F11,B1F11.2.31S,dodg,f,31S,NA,NA,NA,7/13/15,0.0729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/22/15,0.4199,12.58,NA,NA,NA,NA,NA,NA,NA,7.3.2015,NA,NA,NA,NA,NA,NA,NA,184,194,NA,NA,203
467,B1F11.3,B1,F11,B1F11.3.31S,dodg,m,31S,NA,NA,NA,7/13/15,0.0593,NA,7/17/15,0.1245,NA,NA,NA,NA,NA,NA,NA,7/22/15,0.294,11.36,NA,NA,NA,NA,NA,NA,NA,7.3.2015,NA,NA,NA,NA,NA,NA,NA,184,194,198,NA,203
468,B1F11.4,B1,F11,B1F11.4.31S,dodg,m,31S,NA,NA,NA,7/13/15,0.0642,NA,7/16/15,0.1461,NA,NA,NA,NA,NA,NA,NA,7/22/15,0.2918,10.57,NA,NA,NA,NA,NA,NA,NA,7.3.2015,NA,NA,NA,NA,NA,NA,NA,184,194,197,NA,203
469,C1F10,C1,F10,C1F10.28S,dodg,NA,28S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,NA,NA,NA,NA
470,C1F33,C1,F33,C1F33.31S,dodg,NA,31S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?,NA,7.2.2015,NA,NA,NA,NA,NA,NA,NA,183,NA,NA,NA,NA
471,B1F8.1,B1,F8,B1F8.1.31L,dodg,m,31L,NA,NA,NA,7/14/15,0.0603,NA,7/14/15,0.0652,NA,NA,NA,NA,NA,NA,NA,7/23/15,0.1863,9.75,NA,NA,NA,NA,NA,NA,NA,7.2.2015,NA,NA,NA,NA,NA,NA,NA,183,195,195,NA,204
472,B1F8.2,B1,F8,B1F8.2.31L,dodg,m,31L,NA,NA,NA,7/14/15,0.0608,NA,7/14/15,0.0802,NA,7/17/15,NA,0.111,NA,NA,NA,7/22/15,0.2142,10.02,NA,NA,NA,NA,NA,NA,NA,7.2.2015,NA,NA,NA,NA,NA,NA,NA,183,195,195,198,203
473,C1F18.1,C1,F18,C1F18.1.31L,dodg,f,31L,NA,NA,NA,7/14/15,0.0587,NA,7/15/15,0.0606,NA,NA,NA,NA,NA,NA,NA,7/23/15,0.2747,12.19,NA,NA,NA,NA,NA,NA,NA,7.2.2015,NA,NA,NA,NA,NA,NA,NA,183,195,196,NA,204
474,C1F25.1,C1,F25,C1F25.1.31L,dodg,f,31L,NA,NA,NA,7/14/15,0.0803,NA,7/16/15,0.1512,NA,NA,NA,NA,NA,NA,NA,7/21/15,0.4744,11.73,NA,NA,NA,NA,NA,NA,NA,7.2.2015,NA,NA,NA,NA,NA,NA,NA,183,195,197,NA,202
475,C1F1,C1,F1,C1F1.28S,pell,NA,28S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?,NA,7.1.2015,NA,NA,NA,NA,NA,NA,NA,182,NA,NA,NA,NA
476,C1F19,C1,F19,C1F19.28S,pell,NA,28S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?,NA,6.30.2015,NA,NA,NA,NA,NA,NA,NA,181,NA,NA,NA,NA
477,B1F9.1,B1,F9,B1F9.1.31L,dodg,NA,31L,NA,NA,NA,7/15/15,0.0543,NA,7/22/15,0.1652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/23/15,NA,7.2.2015,NA,NA,NA,NA,NA,NA,NA,183,196,203,NA,NA
478,B1F26,B1,F26,B1F26.28S,pell,NA,28S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,?,NA,7.1.2015,NA,NA,NA,NA,NA,NA,NA,182,NA,NA,NA,NA
479,C1F17.1,C1,F17,C1F17.1.28S,pell,f,28S,NA,NA,NA,7/17/15,0.0601,NA,7/20/15,0.096,NA,7/24/15,NA,0.1226,NA,NA,NA,8/3/15,0.2985,11.43,NA,NA,NA,NA,NA,NA,NA,7.1.2015,NA,NA,NA,NA,NA,NA,NA,182,198,201,205,215
480,C1F17.2,C1,F17,C1F17.2.28S,pell,NA,28S,NA,NA,NA,7/17/15,0.0582,NA,7/21/15,0.0724,NA,7/27/15,NA,0.1975,NA,NA,NA,8/3/15,0.2143,11.57,NA,NA,NA,NA,NA,NA,NA,7.1.2015,NA,NA,NA,NA,NA,NA,NA,182,198,202,208,215
481,C1F17.3,C1,F17,C1F17.3.28S,pell,m,28S,NA,NA,NA,7/17/15,0.0496,NA,7/22/15,0.0868,NA,NA,NA,NA,NA,NA,NA,7/29/15,0.1631,11.48,NA,NA,NA,NA,NA,NA,NA,7.1.2015,NA,NA,NA,NA,NA,NA,NA,182,198,203,NA,210
482,C1F17.4,C1,F17,C1F17.4.28S,pell,NA,28S,NA,NA,NA,7/17/15,0.0247,NA,7/23/15,0.0378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/28/15,NA,7.1.2015,NA,NA,NA,NA,NA,NA,NA,182,198,204,NA,NA
483,C1F17.5,C1,F17,C1F17.5.28S,pell,f,28S,NA,NA,NA,7/17/15,0.0636,NA,7/24/15,0.1413,NA,NA,NA,NA,NA,NA,NA,8/3/15,0.3311,11.7,NA,NA,NA,NA,NA,NA,NA,7.1.2015,NA,NA,NA,NA,NA,NA,NA,182,198,205,NA,215
484,C1F17.6,C1,F17,C1F17.6.28S,pell,f,28S,NA,NA,NA,7/17/15,0.0608,NA,7/23/15,0.1309,NA,NA,NA,NA,NA,NA,NA,7/31/15,0.242,12.25,NA,NA,NA,NA,NA,NA,NA,7.1.2015,NA,NA,NA,NA,NA,NA,NA,182,198,204,NA,212
485,C1F17.7,C1,F17,C1F17.7.28S,pell,f?,28S,NA,NA,NA,7/17/15,0.0419,NA,7/23/15,0.0932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/31/15,NA,7.1.2015,NA,NA,NA,NA,NA,NA,NA,182,198,204,NA,NA
486,C1F17.8,C1,F17,C1F17.8.28S,pell,f,28S,NA,NA,NA,7/17/15,0.0562,NA,7/24/15,0.1718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/31/15,NA,7.1.2015,NA,NA,NA,NA,NA,NA,NA,182,198,205,NA,NA
487,B1F8.1,B1,F8,B1F8.1.28S,pell,m?,28S,NA,NA,NA,7/19/15,0.0359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/31/15,NA,7.1.2015,NA,NA,NA,NA,NA,NA,NA,182,200,NA,NA,NA
488,B1F8.2,B1,F8,B1F8.2.28S,pell,m?,28S,NA,NA,NA,7/19/15,0.037,NA,7/24/15,0.074,NA,NA,NA,NA,NA,NA,NA,8/3/15,0.1695,10.02,NA,NA,NA,NA,NA,NA,NA,7.1.2015,NA,NA,NA,NA,NA,NA,NA,182,200,205,NA,215
489,B1F27.1,B1,F27,B1F27.1.28S,pell,f,28S,NA,NA,NA,7/19/15,0.05,NA,7/27.2015,0.1485,NA,NA,NA,NA,NA,NA,NA,8/3/15,0.2361,12.32,NA,NA,NA,NA,NA,NA,NA,6.30.2015,NA,NA,NA,NA,NA,NA,NA,181,200,NA,NA,215
490,B1F27.2,B1,F27,B1F27.2.28S,pell,f,28S,NA,NA,NA,7/19/15,0.0485,NA,7/27/15,0.1872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/3/15,NA,6.30.2015,NA,NA,NA,NA,NA,NA,NA,181,200,208,NA,NA
491,B1F27.3,B1,F27,B1F27.3.28S,pell,m,28S,NA,NA,NA,7/19/15,0.0207,NA,7/24/15,0.0345,NA,7/29/15,NA,0.0777,8/7/15,NA,0.1703,NA,NA,NA,NA,NA,NA,NA,NA,8/11/15,NA,6.30.2015,NA,NA,NA,NA,NA,NA,NA,181,200,205,210,NA
492,B1F27.4,B1,F27,B1F27.4.28S,pell,m,28S,NA,NA,NA,7/19/15,0.0595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/31/15,NA,6.30.2015,NA,NA,NA,NA,NA,NA,NA,181,200,NA,NA,NA
493,B1F27.5,B1,F27,B1F27.5.28S,pell,m,28S,NA,NA,NA,7/19/15,0.0358,NA,7/27/15,0.0805,NA,NA,NA,NA,NA,NA,NA,8/5/15,0.1326,9.51,NA,NA,NA,NA,NA,NA,NA,6.30.2015,NA,NA,NA,NA,NA,NA,NA,181,200,208,NA,217
494,B1F27.6,B1,F27,B1F27.6.28S,pell,f,28S,NA,NA,NA,7/19/15,0.0189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/24/15,NA,6.30.2015,NA,NA,NA,NA,NA,NA,NA,181,200,NA,NA,NA
495,B1F27.7,B1,F27,B1F27.7.28S,pell,m,28S,NA,NA,NA,7/19/15,0.198,NA,7/24/15,0.0548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/3/15,NA,6.30.2015,NA,NA,NA,NA,NA,NA,NA,181,200,205,NA,NA
496,B1F27.8,B1,F27,B1F27.8.28S,pell,m,28S,NA,NA,NA,7/19/15,0.0389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/3/15,NA,6.30.2015,NA,NA,NA,NA,NA,NA,NA,181,200,NA,NA,NA
497,C1F14.1,C1,F14,C1F14.1.28L,pell,f,28L,NA,NA,NA,7/19/15,0.0769,NA,7/24/15,0.0946,NA,NA,NA,NA,NA,NA,NA,7/31/15,0.2338,12.53,NA,#NAME?,NA,NA,NA,NA,NA,7.1.2015,NA,NA,NA,NA,NA,NA,NA,182,200,205,NA,212
498,C1F14.2,C1,F14,C1F14.2.28L,pell,m,28L,NA,NA,NA,7/19/15,0.0821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/31/15,0.1558,NA,NA,- 2 legs,NA,NA,NA,NA,NA,7.1.2015,NA,NA,NA,NA,NA,NA,NA,182,200,NA,NA,212
499,KFF8.1,KF,F8,KFF8.1.31L,pell,f,31L,NA,NA,NA,7/21/15,0.0705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/3/15,0.3003,13.43,NA,NA,NA,NA,NA,NA,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,NA,NA,215
500,KFF8.2,KF,F8,KFF8.2.31L,pell,f,31L,NA,NA,NA,7/21/15,0.0821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/3/15,0.2788,12.68,NA,NA,NA,NA,NA,NA,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,NA,NA,215
501,KFF8.3,KF,F8,KFF8.3.31L,pell,f,31L,NA,NA,NA,7/21/15,0.1008,NA,7/24/15,0.1401,NA,NA,NA,NA,NA,NA,NA,7/31/15,0.3837,12.99,NA,NA,NA,NA,NA,NA,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,205,NA,212
502,B1F3.1,B1,F3,B1F3.1.31L,pell,m,31L,NA,NA,NA,7/21/15,0.0528,NA,7/27/15,0.1592,NA,NA,NA,NA,NA,NA,NA,8/3/15,0.2086,11.37,NA,#NAME?,NA,NA,NA,NA,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,208,NA,215
503,C1F11.1,C1,F11,C1F11.1.31L,pell,m,31L,NA,NA,NA,7/21/15,0.0515,NA,7/22/15,0.0507,NA,NA,NA,NA,NA,NA,NA,8/3/15,0.1453,9.07,NA,NA,NA,NA,NA,NA,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,203,NA,215
504,C1F11.2,C1,F11,C1F11.2.31L,pell,f,31L,NA,NA,NA,7/21/15,0.0932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/28/15,0.2258,12.21,NA,NA,NA,NA,NA,NA,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,NA,NA,209
505,C1F11.3,C1,F11,C1F11.3.31L,pell,m,31L,NA,NA,NA,7/21/15,0.0561,NA,7/22/15,0.0558,NA,7/27/15,NA,0.1475,NA,NA,NA,7/29/15,0.1509,9.2,NA,NA,NA,NA,NA,NA,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,203,208,210
506,C1F11.4,C1,F11,C1F11.4.31L,pell,f,31L,NA,NA,NA,7/21/15,0.0489,NA,7/21/15,0.0472,NA,7/27/15,NA,0.1954,NA,NA,NA,8/3/15,0.2395,12.37,NA,NA,NA,NA,NA,NA,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,202,208,215
507,B1F11.1,B1,F11,B1F11.1.31L,pell,m,31L,NA,NA,NA,7/21/15,0.0485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/31/15,0.1639,11.44,NA,NA,NA,NA,NA,NA,NA,7.7.2015,NA,NA,NA,NA,NA,NA,NA,188,202,NA,NA,212
508,B1F11.2,B1,F11,B1F11.2.31L,pell,f,31L,NA,NA,NA,7/21/15,0.0526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/3/15,0.287,12.75,NA,NA,NA,NA,NA,NA,NA,7.7.2015,NA,NA,NA,NA,NA,NA,NA,188,202,NA,NA,215
509,B1F11.3,B1,F11,B1F11.3.31L,pell,m,31L,NA,NA,NA,7/21/15,0.0346,NA,7/27/15,0.1268,NA,NA,NA,NA,NA,NA,NA,7/31/15,0.1184,10.13,NA,NA,NA,NA,NA,NA,NA,7.7.2015,NA,NA,NA,NA,NA,NA,NA,188,202,208,NA,212
510,B1F11.4,B1,F11,B1F11.4.31L,pell,m,31L,NA,NA,NA,7/21/15,0.0314,NA,7/24/15,0.0584,NA,7/29/15,NA,0.0836,NA,NA,NA,8/7/15,0.0883,NA,NA,- 2 legs,NA,NA,NA,NA,NA,7.7.2015,NA,NA,NA,NA,NA,NA,NA,188,202,205,210,219
511,B1F11.5,B1,F11,B1F11.5.31L,pell,m,31L,NA,NA,NA,7/21/15,0.021,really small,7/23/15,0.0331,NA,7/29/15,NA,0.0906,NA,NA,NA,8/4/15,0.129,10.2,NA,NA,NA,NA,NA,NA,NA,7.7.2015,NA,NA,NA,NA,NA,NA,NA,188,202,204,210,216
512,C1F3.1,C1,F3,C1F3.1.31S,pell,m,31S,NA,NA,NA,7/21/15,0.0736,NA,7/23/15,0.0738,NA,NA,NA,NA,NA,NA,NA,7/29/15,0.2143,11.31,NA,NA,NA,NA,NA,NA,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,204,NA,210
513,C1F3.2,C1,F3,C1F3.2.31S,pell,m,31S,NA,NA,NA,7/21/15,0.0647,NA,7/24/15,0.0677,NA,NA,NA,NA,NA,NA,NA,7/30/15,0.1335,9.94,NA,#NAME?,NA,NA,NA,NA,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,205,NA,211
514,C1F3.3,C1,F3,C1F3.3.31S,pell,NA,31S,NA,NA,NA,7/21/15,0.1217,NA,7/22/15,0.1136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/29/15,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,203,NA,NA
515,C1F3.4,C1,F3,C1F3.4.31S,pell,f,31S,NA,NA,NA,7/21/15,0.1228,NA,7/23/15,NA,NA,NA,NA,NA,NA,NA,NA,7/29/15,0.2253,11.98,NA,NA,NA,NA,NA,NA,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,204,NA,210
516,C1F3.5,C1,F3,C1F3.5.31S,pell,f,31S,NA,NA,NA,7/21/15,0.0888,NA,7/24/15,0.1388,NA,NA,NA,NA,NA,NA,NA,7/31/15,0.2668,12.43,NA,NA,NA,NA,NA,NA,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,205,NA,212
517,C1F3.6,C1,F3,C1F3.6.31S,pell,f,31S,NA,NA,NA,7/21/15,0.1146,NA,7/23/15,0.1181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/29/15,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,204,NA,NA
518,C1F3.7,C1,F3,C1F3.7.31S,pell,NA,31S,NA,NA,NA,7/21/15,0.0707,NA,7/23/15,0.0794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/29/15,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,204,NA,NA
519,C1F3.8,C1,F3,C1F3.8.31S,pell,f,31S,NA,NA,NA,7/21/15,0.0915,NA,7/24/15,0.0924,NA,NA,NA,NA,NA,NA,NA,7/30/15,0.2358,12.25,NA,NA,NA,NA,NA,NA,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,205,NA,211
520,C1F3.9,C1,F3,C1F3.9.31S,pell,NA,31S,NA,NA,NA,7/21/15,0.0471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/29/15,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,NA,NA,NA
521,C1F3.10,C1,F3,C1F3.10.31S,pell,m?,31S,NA,NA,NA,7/21/15,0.0485,NA,7/27/15,0.1241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/31/15,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,208,NA,NA
522,B1F17,B1,F17,B1F17.28S,pell,NA,28S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/21/15,NA,6.30.2015,NA,NA,NA,NA,NA,NA,NA,181,NA,NA,NA,NA
523,KFF2.1,KF,F2,KFF2.1.31S,pell,f,31S,NA,NA,NA,7/21/15,0.0862,NA,7/27/15,0.2683,NA,NA,NA,NA,NA,NA,NA,7/31/15,0.2913,14.25,NA,NA,NA,NA,NA,NA,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,208,NA,212
524,KFF2.2,KF,F2,KFF2.2.31S,pell,f,31S,NA,NA,NA,7/21/15,0.0712,NA,7/27/15,0.1382,NA,NA,NA,NA,NA,NA,NA,8/3/15,0.2508,13.21,NA,NA,NA,NA,NA,NA,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,208,NA,215
525,KFF2.3,KF,F2,KFF2.3.31S,pell,m,31S,NA,NA,NA,7/21/15,0.0671,NA,7/24/15,0.0804,NA,NA,NA,NA,NA,NA,NA,7/31/15,0.1926,11.05,NA,NA,NA,NA,NA,NA,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,205,NA,212
526,KFF2.4,KF,F2,KFF2.4.31S,pell,f,31S,NA,NA,NA,7/21/15,0.0652,NA,7/27/15,0.2176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/31/15,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,208,NA,NA
527,KFF2.5,KF,F2,KFF2.5.31S,pell,f?,31S,NA,NA,NA,7/21/15,0.0606,NA,7/22/15,0.0777,NA,7/27/15,NA,0.1783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/31/15,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,203,208,NA
528,B1F2.1,B1,F2,B1F2.1.31S,pell,m,31S,NA,NA,NA,7/21/15,0.0682,NA,7/27/15,0.169,NA,NA,NA,NA,NA,NA,NA,7/31/15,0.1651,11.28,NA,NA,NA,NA,NA,NA,NA,7.7.2015,NA,NA,NA,NA,NA,NA,NA,188,202,208,NA,212
529,B1F2.2,B1,F2,B1F2.2.31S,pell,f,31S,NA,NA,NA,7/21/15,0.0789,NA,7/24/15,0.1151,NA,NA,NA,NA,NA,NA,NA,7/30/15,0.2398,11.75,NA,NA,NA,NA,NA,NA,NA,7.7.2015,NA,NA,NA,NA,NA,NA,NA,188,202,205,NA,211
530,B1F2.3,B1,F2,B1F2.3.31S,pell,f,31S,NA,NA,NA,7/21/15,0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/3/15,0.2376,13.01,NA,NA,NA,NA,NA,NA,NA,7.7.2015,NA,NA,NA,NA,NA,NA,NA,188,202,NA,NA,215
531,B1F2.4,B1,F2,B1F2.4.31S,pell,f,31S,NA,NA,NA,7/21/15,0.0216,NA,7/22/15,0.0324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,died after molting,NA,NA,NA,8/3/15,NA,7.7.2015,NA,NA,NA,NA,NA,NA,NA,188,202,203,NA,NA
532,B1F2.5,B1,F2,B1F2.5.31S,pell,NA,31S,NA,NA,NA,7/21/15,0.0277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/28/15,NA,7.7.2015,NA,NA,NA,NA,NA,NA,NA,188,202,NA,NA,NA
533,B1F20.1,B1,F20,B1F20.1.31S,pell,f,31S,NA,NA,NA,7/21/15,0.0869,NA,7/27/15,0.2395,NA,NA,NA,NA,NA,NA,NA,7/31/15,0.2589,13.25,NA,NA,NA,NA,NA,NA,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,208,NA,212
534,B1F20.2,B1,F20,B1F20.2.31S,pell,f,31S,NA,NA,NA,7/21/15,0.0677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/3/15,0.2717,12.94,NA,NA,NA,NA,NA,NA,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,NA,NA,215
535,B1F20.3,B1,F20,B1F20.3.31S,pell,m,31S,NA,NA,NA,7/21/15,0.1017,NA,7/23/15,0.106,NA,NA,NA,NA,NA,NA,NA,7/29/15,0.2143,11.31,NA,NA,NA,NA,NA,NA,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,204,NA,210
536,B1F20.4,B1,F20,B1F20.4.31S,pell,f,31S,NA,NA,NA,7/21/15,0.1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/29/15,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,NA,NA,NA
537,B1F20.5,B1,F20,B1F20.5.31S,pell,f,31S,NA,NA,NA,7/21/15,0.073,NA,7/27/15,0.1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/31/15,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,208,NA,NA
538,B1F20.6,B1,F20,B1F20.6.31S,pell,f,31S,NA,NA,NA,7/21/15,0.0863,NA,7/27/15,0.2111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/31/15,NA,7.8.2015,NA,NA,NA,NA,NA,NA,NA,189,202,208,NA,NA
539,C1F5.1,C1,F5,C1F5.1.31S,pell,f,31S,NA,NA,NA,7/21/15,0.0411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/30/15,NA,7.7.2015,NA,NA,NA,NA,NA,NA,NA,188,202,NA,NA,NA
540,C1F5.2,C1,F5,C1F5.2.31S,pell,f,31S,NA,NA,NA,7/21/15,0.1082,NA,7/24/15,0.1848,NA,NA,NA,NA,NA,NA,NA,7/30/15,0.2736,13.27,NA,NA,NA,NA,NA,NA,NA,7.7.2015,NA,NA,NA,NA,NA,NA,NA,188,202,205,NA,211
541,C1F5.3,C1,F5,C1F5.3.31S,pell,f,31S,NA,NA,NA,7/21/15,0.0757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/3/15,0.4077,12.97,NA,NA,NA,NA,NA,NA,NA,7.7.2015,NA,NA,NA,NA,NA,NA,NA,188,202,NA,NA,215
542,C1F5.4,C1,F5,C1F5.4.31S,pell,m,31S,NA,NA,NA,7/21/15,0.0618,NA,7/24/15,0.0787,NA,NA,NA,NA,NA,NA,NA,7/30/15,0.1442,11.32,NA,#NAME?,NA,NA,NA,NA,NA,7.7.2015,NA,NA,NA,NA,NA,NA,NA,188,202,205,NA,211
543,C1F5.5,C1,F5,C1F5.5.31S,pell,f,31S,NA,NA,NA,7/21/15,0.0952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/29/15,NA,7.7.2015,NA,NA,NA,NA,NA,NA,NA,188,202,NA,NA,NA
